   tot%      tot#     self%     self#  function
0.00000         1   0.00000         0                                                            "rowSums"
0.00002        24   0.00000         3                                                          "isSymmetric"
0.00002        23   0.00001        15                                                            "isSymmetric.matrix"
0.00002        20   0.00000         3                                                              "all.equal"
0.00000         5   0.00000         2                                                                "all.equal.numeric"
0.00000         2   0.00000         0                                                                  "data.class"
0.00001        11   0.00000         2                                                          "eigen"
0.00000         2   0.00000         0                                                            "rev"
0.00000         1   0.00000         0                                                          "NCOL"
0.00006        77   0.00000         2                                                        "ouMatrix"
0.00001        17   0.00000         4                                                          "diag"
0.00001        15   0.00000         6                                                            "sapply"
0.00001        11   0.00000         1                                                              "simplify2array"
0.00000         5   0.00000         3                                                                "unique"
0.00000         3   0.00000         1                                                                  "unlist"
0.00000         1   0.00000         0                                                                    "lapply"
0.00000         1   0.00000         0                                                                  "unique.default"
0.00004        47   0.00001        13                                                        "diag"
0.00003        43   0.00001        16                                                          "sapply"
0.00002        27   0.00000         6                                                            "simplify2array"
0.00001        14   0.00001         8                                                              "unique"
0.00000         5   0.00000         0                                                                "unlist"
0.00000         3   0.00000         0                                                                "unique.default"
0.00000         3   0.00000         0                                                            "lapply"
0.00000         4   0.00000         0                                                        "diag<-"
0.00005        59   0.00001        10                                                      "Lnl.noise"
0.00004        48   0.00001        11                                                        "dmvnorm"
0.00002        26   0.00001         9                                                          "mahalanobis"
0.00001        14   0.00000         4                                                            "solve"
0.00001         7   0.00000         3                                                              "solve.default"
0.00000         3   0.00000         0                                                                "diag"
0.00000         3   0.00000         0                                                            "sweep"
0.00000         2   0.00000         0                                                              "aperm"
0.00000         2   0.00000         0                                                                "aperm.default"
0.00000         2   0.00000         0                                                                  "order"
0.00000         2   0.00000         2                                                                    "unlist"
0.00000         2   0.00000         0                                                                      "lapply"
0.00000         1   0.00000         0                                                            "rowSums"
0.00001        13   0.00000         2                                                          "isSymmetric"
0.00001        13   0.00000         6                                                            "isSymmetric.matrix"
0.00001        11   0.00000         3                                                              "all.equal"
0.00000         5   0.00000         2                                                                "all.equal.numeric"
0.00000         2   0.00000         0                                                                  "data.class"
0.00000         3   0.00000         0                                                          "eigen"
0.00000         3   0.00000         0                                                        "diag"
0.00000         1   0.00000         0                                                        "diag<-"
0.00000         2   0.00000         0                                                    "<Anonymous>"
0.00000         1   0.00000         0                                                      "paste"
0.00000         1   0.00000         1                                                        "conditionMessage"
0.00000         1   0.00000         0                                                          "conditionMessage.condition"
0.00002        30   0.00000         0                                            "phylogMean"
0.00001        19   0.00000         0                                              "try"
0.00001        19   0.00000         0                                                "tryCatch"
0.00001        19   0.00000         1                                                  "tryCatchList"
0.00001        19   0.00001        11                                                    "tryCatchOne"
0.00001         9   0.00000         1                                                      "<Anonymous>"
0.00000         1   0.00000         0                                                        "paste"
0.00000         5   0.00000         1                                                      "doTryCatch"
0.00000         4   0.00000         1                                                        "solve"
0.00000         3   0.00000         2                                                          "solve.default"
0.00000         2   0.00000         0                                                            "diag"
0.00000         4   0.00000         2                                                      "simpleError"
0.00000         2   0.00000         0                                                        "structure"
0.00001        10   0.00000         0                                              "pseudoinverse"
0.00001        10   0.00000         1                                                "fast.svd"
0.00001        10   0.00000         6                                                  "positive.svd"
0.00001         9   0.00000         2                                                    "svd"
0.00000         2   0.00000         1                                                      "La.svd"
0.00000         1   0.00000         0                                                        "as.matrix"
0.00000         1   0.00000         0                                                      "as.matrix"
0.00001        15   0.00000         0                                            "dmvnormPseudoinverse"
0.00001         8   0.00000         3                                              "mahalanobis"
0.00000         6   0.00000         0                                                "rowSums"
0.00000         4   0.00000         2                                                  "is.data.frame"
0.00000         4   0.00000         0                                                    "pseudoinverse"
0.00000         2   0.00000         1                                                      "fast.svd"
0.00000         2   0.00000         1                                                        "positive.svd"
0.00000         1   0.00000         0                                                          "svd"
0.00000         2   0.00000         0                                                "sweep"
0.00000         1   0.00000         0                                                  "aperm"
0.00000         1   0.00000         0                                                    "aperm.default"
0.00000         1   0.00000         0                                                      "order"
0.00000         1   0.00000         1                                                        "unlist"
0.00000         1   0.00000         0                                                          "lapply"
0.00000         4   0.00000         0                                              "isSymmetric"
0.00000         4   0.00000         0                                                "isSymmetric.matrix"
0.00000         4   0.00000         1                                                  "all.equal"
0.00000         4   0.00000         0                                                    "all.equal.numeric"
0.00000         3   0.00000         0                                                      "attr.all.equal"
0.00000         2   0.00000         0                                                        "all.equal"
0.00000         2   0.00000         0                                                          "all.equal.list"
0.00000         2   0.00000         0                                                            "all.equal"
0.00000         2   0.00000         0                                                              "all.equal.list"
0.00000         2   0.00000         0                                                                "all.equal"
0.00000         2   0.00000         2                                                                  "all.equal.character"
0.00000         1   0.00000         0                                                                    "attr.all.equal"
0.00000         1   0.00000         0                                                                    "data.class"
0.00000         1   0.00000         1                                                        "mode"
0.00000         1   0.00000         0                                                          "t"
0.00000         2   0.00000         0                                            "ouMatrix"
0.00000         1   0.00000         0                                              "diag"
0.00000         1   0.00000         1                                                "sapply"
0.00000         1   0.00000         0                                                  "simplify2array"
0.00000         1   0.00000         0                                            "options"
0.00001        14   0.00000         1                                      "branching.times"
0.00000         1   0.00000         0                                        "names<-"
0.00000         5   0.00000         2                                      "vcv.phylo"
0.00000         2   0.00000         1                                        "reorder"
0.00000         1   0.00000         0                                          "reorder.phylo"
0.00000         1   0.00000         0                                        "prop.part"
0.00000         4   0.00000         2                                    "treedata"
0.00000         2   0.00000         0                                      "name.check"
0.00000         1   0.00000         0                                      "dim"
0.00000         1   0.00000         1                                        "dim"
0.00000         1   0.00000         0                                          "dim.data.frame"
0.00000         1   0.00000         0                                    "match.arg"
0.01128     14549   0.00063       813                                  "convertTaxonFrameToGeigerData"
0.01012     13056   0.00180      2321                                    "doSimulation"
0.00356      4590   0.00137      1768                                      "states"
0.00260      3351   0.00031       405                                        "standardGeneric"
0.00123      1583   0.00091      1178                                          "loadMethod"
0.00091      1178   0.00000         0                                            "loadMethod"
0.00105      1358   0.00029       379                                      "timeSinceSpeciation<-"
0.00094      1215   0.00008       100                                        "standardGeneric"
0.00050       648   0.00006        81                                          "timeSinceSpeciation<-"
0.00046       592   0.00008       109                                            "@<-"
0.00040       511   0.00012       149                                              "slot<-"
0.00031       402   0.00020       253                                                "checkSlotAssignment"
0.00011       146   0.00000         0                                                  "elNamed"
0.00008       107   0.00000         0                                                  "getClass"
0.00015       188   0.00011       144                                          "loadMethod"
0.00011       144   0.00000         0                                            "loadMethod"
0.00105      1350   0.00025       326                                      "nextstates<-"
0.00092      1192   0.00010       129                                        "standardGeneric"
0.00050       639   0.00007        90                                          "nextstates<-"
0.00044       571   0.00007        88                                            "@<-"
0.00037       481   0.00011       147                                              "slot<-"
0.00030       393   0.00019       246                                                "checkSlotAssignment"
0.00011       142   0.00000         0                                                  "elNamed"
0.00008       104   0.00000         0                                                  "getClass"
0.00018       227   0.00013       166                                          "loadMethod"
0.00013       166   0.00000         0                                            "loadMethod"
0.00102      1322   0.00027       348                                      "states<-"
0.00091      1179   0.00009       117                                        "standardGeneric"
0.00048       618   0.00006        83                                          "states<-"
0.00043       554   0.00007        89                                            "@<-"
0.00037       471   0.00012       158                                              "slot<-"
0.00030       382   0.00017       224                                                "checkSlotAssignment"
0.00011       147   0.00000         0                                                  "elNamed"
0.00006        77   0.00000         0                                                  "getClass"
0.00017       213   0.00012       160                                          "loadMethod"
0.00012       160   0.00000         0                                            "loadMethod"
0.00059       763   0.00002        25                                      "intrinsicFn"
0.00049       628   0.00011       148                                        "rnorm"
0.00047       603   0.00019       247                                          "states"
0.00035       455   0.00004        47                                            "standardGeneric"
0.00016       208   0.00012       161                                              "loadMethod"
0.00012       161   0.00000         0                                                "loadMethod"
0.00050       641   0.00012       157                                      "matrix"
0.00048       616   0.00017       225                                        "states"
0.00036       459   0.00005        68                                          "standardGeneric"
0.00018       234   0.00013       166                                            "loadMethod"
0.00013       166   0.00000         0                                              "loadMethod"
0.00050       640   0.00021       268                                      "nextstates"
0.00037       478   0.00004        47                                        "standardGeneric"
0.00016       210   0.00013       163                                          "loadMethod"
0.00013       163   0.00000         0                                            "loadMethod"
0.00049       632   0.00013       172                                      "extrinsicFn"
0.00047       603   0.00017       219                                        "states"
0.00033       431   0.00003        44                                          "standardGeneric"
0.00016       212   0.00013       168                                            "loadMethod"
0.00013       168   0.00000         0                                              "loadMethod"
0.00046       594   0.00017       224                                      "timeSinceSpeciation"
0.00033       430   0.00004        52                                        "standardGeneric"
0.00016       206   0.00012       154                                          "loadMethod"
0.00012       154   0.00000         0                                            "loadMethod"
0.00018       237   0.00008        99                                      "["
0.00010       124   0.00001        19                                        "[.data.frame"
0.00002        22   0.00000         5                                          "%in%"
0.00000         5   0.00000         0                                            "match"
0.00000         2   0.00000         1                                          "dim"
0.00000         1   0.00000         0                                            "dim"
0.00000         1   0.00000         0                                          "[["
0.00005        60   0.00000         5                                      "id<-"
0.00004        58   0.00000         1                                        "standardGeneric"
0.00004        53   0.00000         3                                          "id<-"
0.00004        52   0.00000         1                                            "@<-"
0.00004        49   0.00000         3                                              "slot<-"
0.00004        48   0.00001         9                                                "checkSlotAssignment"
0.00003        38   0.00000         3                                                  "as"
0.00001        16   0.00000         6                                                    ".quickCoerceSelect"
0.00001        16   0.00001         8                                                      ".findMethodInTable"
0.00001         7   0.00000         2                                                        "is"
0.00000         2   0.00000         0                                                          "getClassDef"
0.00000         3   0.00000         0                                                        ".sigLabel"
0.00001        11   0.00000         1                                                    ".classEnv"
0.00001        10   0.00000         0                                                      ".requirePackage"
0.00001        10   0.00000         0                                                        "%in%"
0.00001        10   0.00000         6                                                          "match"
0.00001        10   0.00000         0                                                            "loadedNamespaces"
0.00000         4   0.00000         2                                                              "ls"
0.00000         4   0.00000         2                                                                "try"
0.00000         2   0.00000         0                                                                  "tryCatch"
0.00000         1   0.00000         0                                                      "getClassDef"
0.00001         8   0.00000         1                                                    "getGeneric"
0.00000         5   0.00000         1                                                      ".getGeneric"
0.00000         4   0.00000         3                                                        ".cacheGeneric"
0.00000         3   0.00000         0                                                          ".cacheGenericTable"
0.00000         4   0.00000         0                                                  "getClass"
0.00000         3   0.00000         1                                                  "possibleExtends"
0.00000         1   0.00000         0                                                    "getClassDef"
0.00002        24   0.00001        12                                      "id"
0.00002        21   0.00000         1                                        "standardGeneric"
0.00001         9   0.00001         8                                          "loadMethod"
0.00001         8   0.00000         0                                            "loadMethod"
0.00001        19   0.00000         5                                      "summarizeTaxonStates"
0.00000         6   0.00000         0                                        "states"
0.00000         5   0.00000         1                                          "standardGeneric"
0.00000         5   0.00000         4                                            "loadMethod"
0.00000         4   0.00000         0                                              "loadMethod"
0.00000         3   0.00000         1                                        "name"
0.00000         2   0.00000         1                                          "standardGeneric"
0.00000         1   0.00000         0                                            "loadMethod"
0.00000         3   0.00000         1                                        "id"
0.00000         2   0.00000         0                                          "standardGeneric"
0.00000         1   0.00000         1                                            "loadMethod"
0.00000         1   0.00000         0                                              "loadMethod"
0.00000         3   0.00000         2                                        "timeSinceSpeciation"
0.00000         2   0.00000         0                                          "standardGeneric"
0.00000         1   0.00000         0                                        "data.frame"
0.00001         9   0.00000         3                                      "new"
0.00001         9   0.00000         0                                        "initialize"
0.00000         6   0.00000         0                                          "initialize"
0.00000         3   0.00000         2                                            "validObject"
0.00000         1   0.00000         0                                              "try"
0.00000         1   0.00000         0                                              "is"
0.00000         1   0.00000         0                                              ".classEnv"
0.00000         1   0.00000         0                                                ".requirePackage"
0.00000         1   0.00000         0                                                  "%in%"
0.00000         1   0.00000         1                                                    "match"
0.00000         1   0.00000         0                                                      "loadedNamespaces"
0.00000         3   0.00000         0                                            "as"
0.00000         3   0.00000         1                                              ".quickCoerceSelect"
0.00000         3   0.00000         2                                                ".findMethodInTable"
0.00000         1   0.00000         0                                                  ".sigLabel"
0.00000         1   0.00000         0                                                  "is"
0.00000         2   0.00000         1                                      "[<-"
0.00000         2   0.00000         0                                        "[<-.data.frame"
0.00000         1   0.00000         0                                          "split"
0.00000         1   0.00000         1                                            "split.default"
0.00000         1   0.00000         0                                              "factor"
0.00000         1   0.00000         0                                      "warning"
0.00000         1   0.00000         0                                      "dim"
0.00000         1   0.00000         1                                    "data.frame"
0.00000         1   0.00000         0                                      "as.data.frame"
0.00000         2   0.00000         0                                  "print"
0.00000         1   0.00000         0                                  "var"
0.00000         1   0.00000         1                                    "as.matrix"
0.00000         1   0.00000         0                                      "as.matrix.data.frame"
0.00000         1   0.00000         0                                "print"
0.00000         1   0.00000         0                          "accumulator"
0.00000         1   0.00000         1                            "accumulate"
0.00000         1   0.00000         0                              "accumulate.iforeach"
0.00000         2   0.00000         0          "comp"
0.00000         2   0.00000         0            "genCode"
0.00000         2   0.00000         0              "cmp"
0.00000         2   0.00000         0                "cmpCall"
0.00000         1   0.00000         0                  "cmpCallSymFun"
0.00000         1   0.00000         0                    "cmpCallArgs"
0.00000         1   0.00000         0                      "<Anonymous>"
0.00000         1   0.00000         1                        "genCode"
0.00000         1   0.00000         0                          "make.codeBuf"
0.00000         1   0.00000         0                  "tryInline"
0.00000         1   0.00000         0                    "getInlineHandler"
0.00000         1   0.00000         1                      "exists"
0.00000         1   0.00000         0                        "lazyLoadDBfetch"
0.00000         1   0.00000         0        "getDoPar"
0.00013       174   0.00002        21      ".signalSimpleWarning"
0.00013       169   0.00003        36        "withRestarts"
0.00006        77   0.00001        13          "withOneRestart"
0.00005        62   0.00003        39            "doWithOneRestart"
0.00004        49   0.00000         1              "simpleWarning"
0.00001        10   0.00001         9                "structure"
0.00001         9   0.00000         0                  "%in%"
0.00006        71   0.00003        38          "makeRestartList"
0.00004        50   0.00001         9            "makeRestart"
0.00001        12   0.00000         3              "structure"
0.00000         3   0.00000         0                "%in%"
0.00013       174   0.00000         0      "boxcoxplsSummary"
0.00013       173   0.00000         1        "summaryStatsLong"
0.00013       173   0.00000         0          "fitContinuous.hacked"
0.00013       172   0.00000         1            "fitContinuousModel"
0.00011       142   0.00000         0              "try"
0.00011       141   0.00000         0                "tryCatch"
0.00011       141   0.00000         2                  "tryCatchList"
0.00011       141   0.00001         7                    "tryCatchOne"
0.00010       128   0.00000         1                      "doTryCatch"
0.00010       124   0.00000         2                        "optim"
0.00010       124   0.00000         6                          "<Anonymous>"
0.00009       122   0.00002        24                            "fn"
0.00006        78   0.00000         4                              "dmvnormPseudoinverse"
0.00004        51   0.00000         1                                "mahalanobis"
0.00004        48   0.00000         0                                  "rowSums"
0.00004        47   0.00000         5                                    "is.data.frame"
0.00004        47   0.00000         2                                      "pseudoinverse"
0.00003        42   0.00000         0                                        "fast.svd"
0.00003        40   0.00003        38                                          "positive.svd"
0.00003        40   0.00000         2                                            "svd"
0.00000         2   0.00000         0                                              "La.svd"
0.00000         1   0.00000         1                                  "sweep"
0.00000         1   0.00000         0                                    "aperm"
0.00001        18   0.00000         1                                "isSymmetric"
0.00001        18   0.00000         3                                  "isSymmetric.matrix"
0.00001        17   0.00000         2                                    "all.equal"
0.00001        14   0.00000         1                                      "all.equal.numeric"
0.00001        12   0.00000         1                                        "attr.all.equal"
0.00001        10   0.00000         0                                          "all.equal"
0.00001        10   0.00000         1                                            "all.equal.list"
0.00001         8   0.00000         2                                              "all.equal"
0.00000         6   0.00000         1                                                "all.equal.list"
0.00000         5   0.00000         3                                                  "all.equal"
0.00000         4   0.00000         1                                                    "all.equal.character"
0.00000         1   0.00000         0                                                      "attr.all.equal"
0.00000         2   0.00000         1                                                "all.equal.numeric"
0.00000         1   0.00000         0                                                  "attr.all.equal"
0.00000         2   0.00000         1                                              "attr.all.equal"
0.00000         1   0.00000         0                                                "all.equal.character"
0.00000         1   0.00000         0                                          "mode"
0.00000         2   0.00000         0                                "eigen"
0.00002        22   0.00000         0                              "phylogMean"
0.00001        17   0.00000         0                                "try"
0.00001        17   0.00000         0                                  "tryCatch"
0.00001        17   0.00000         1                                    "tryCatchList"
0.00001        17   0.00000         1                                      "tryCatchOne"
0.00001        16   0.00001         7                                        "doTryCatch"
0.00001        15   0.00000         6                                          "solve"
0.00001         8   0.00000         2                                            "solve.default"
0.00000         1   0.00000         0                                              "colnames"
0.00000         1   0.00000         0                                              "diag"
0.00001        13   0.00000         0                              "ouMatrix"
0.00000         1   0.00000         1                                "diag"
0.00000         1   0.00000         0                                  "sapply"
0.00000         3   0.00000         1                              "diag"
0.00000         3   0.00000         2                                "sapply"
0.00000         2   0.00000         0                                  "simplify2array"
0.00000         2   0.00000         1                        "nlm"
0.00000         1   0.00000         0                          "<Anonymous>"
0.00001        11   0.00000         3                      "<Anonymous>"
0.00000         2   0.00000         0                        "deparse"
0.00000         2   0.00000         0                          "%in%"
0.00000         2   0.00000         0                            "match"
0.00000         2   0.00000         2                              "mode"
0.00000         2   0.00000         0                                "deparse"
0.00000         2   0.00000         0                        "paste"
0.00000         1   0.00000         1                          "conditionMessage"
0.00000         1   0.00000         0                            "conditionMessage.condition"
0.00000         1   0.00000         0                        "conditionMessage"
0.00000         1   0.00000         0                        "structure"
0.00002        30   0.00000         0              "nlm"
0.00002        30   0.00000         0                "<Anonymous>"
0.00002        30   0.00000         0                  "f"
0.00002        29   0.00000         1                    "try"
0.00002        29   0.00000         0                      "tryCatch"
0.00002        28   0.00000         0                        "tryCatchList"
0.00002        28   0.00000         1                          "tryCatchOne"
0.00002        28   0.00000         4                            "doTryCatch"
0.00002        27   0.00000         6                              "foo"
0.00001         7   0.00000         0                                "deltaTree"
0.00000         4   0.00000         3                                  "rescaleTree"
0.00000         4   0.00000         0                                    "diag"
0.00000         1   0.00000         0                                      "vcv.phylo"
0.00000         1   0.00000         1                                        "reorder"
0.00000         1   0.00000         0                                          "reorder.phylo"
0.00000         5   0.00000         2                                "dmvnormPseudoinverse"
0.00000         5   0.00000         0                                  "mahalanobis"
0.00000         3   0.00000         0                                    "rowSums"
0.00000         3   0.00000         1                                      "is.data.frame"
0.00000         3   0.00000         1                                        "pseudoinverse"
0.00000         1   0.00000         0                                          "fast.svd"
0.00000         1   0.00000         1                                            "positive.svd"
0.00000         1   0.00000         0                                              "svd"
0.00000         1   0.00000         0                                          "t"
0.00000         4   0.00000         3                                "vcv.phylo"
0.00000         2   0.00000         0                                  "prop.part"
0.00000         1   0.00000         0                                  "numeric"
0.00000         4   0.00000         0                                "dmvnorm"
0.00000         2   0.00000         1                                  "mahalanobis"
0.00000         1   0.00000         0                                    "solve"
0.00000         1   0.00000         1                                      "solve.default"
0.00000         1   0.00000         0                                        "diag"
0.00000         1   0.00000         0                                    "sweep"
0.00000         3   0.00000         0                                "phylogMean"
0.00000         3   0.00000         0                                  "try"
0.00000         3   0.00000         0                                    "tryCatch"
0.00000         3   0.00000         0                                      "tryCatchList"
0.00000         3   0.00000         1                                        "tryCatchOne"
0.00000         3   0.00000         2                                          "doTryCatch"
0.00000         2   0.00000         0                                            "solve"
0.00000         1   0.00000         0                    "dmvnormPseudoinverse"
0.00000         1   0.00000         0                      "mahalanobis"
0.00000         1   0.00000         0                        "rowSums"
0.00000         1   0.00000         0                          "is.data.frame"
0.00000         1   0.00000         0                            "pseudoinverse"
0.00000         1   0.00000         0                              "fast.svd"
0.00000         1   0.00000         0                                "positive.svd"
0.00000         1   0.00000         1                                  "svd"
0.00000         1   0.00000         0                                    "La.svd"
0.00000         1   0.00000         0        "predict"
0.00000         1   0.00000         0          "predict.pls"
0.00000         1   0.00000         0            "solve"
0.00000         1   0.00000         1              "solve.default"
0.00000         1   0.00000         0                "diag"
0.00004        50   0.00002        25      "getWeight"
0.00003        41   0.00000         3        "standardGeneric"
0.00001        16   0.00001        13          "loadMethod"
0.00001        13   0.00000         0            "loadMethod"
0.00004        49   0.00000         0      "try"
0.00004        49   0.00000         0        "tryCatch"
0.00004        49   0.00000         0          "tryCatchList"
0.00004        49   0.00000         0            "tryCatchOne"
0.00004        49   0.00000         0              "doTryCatch"
0.00004        49   0.00000         0                "powerTransform"
0.00004        49   0.00000         1                  "powerTransform.default"
0.00004        49   0.00000         2                    "estimateTransform"
0.00003        37   0.00000         0                      "optim"
0.00003        36   0.00000         2                        "<Anonymous>"
0.00003        36   0.00000         5                          "fn"
0.00003        34   0.00000         1                            "det"
0.00002        29   0.00000         0                              "determinant"
0.00002        28   0.00000         6                                "var"
0.00002        26   0.00000         2                                  "is.data.frame"
0.00002        22   0.00000         6                                    "qr.resid"
0.00001        18   0.00001         7                                      "NCOL"
0.00001        14   0.00000         5                                        "fam"
0.00000         6   0.00000         1                                          "bc1"
0.00000         1   0.00000         0                                            "mean"
0.00000         1   0.00000         1                                          "paste"
0.00000         1   0.00000         0                                            "colnames"
0.00000         2   0.00000         0                                      "nrow"
0.00000         2   0.00000         0                                  "stopifnot"
0.00001        10   0.00000         0                      "suppressWarnings"
0.00001        10   0.00000         0                        "withCallingHandlers"
0.00001        10   0.00000         0                          "optimize"
0.00001        10   0.00000         0                            "<Anonymous>"
0.00001        10   0.00000         0                              "f"
0.00001        10   0.00000         0                                "llik1d"
0.00001        10   0.00000         1                                  "var"
0.00001         9   0.00000         1                                    "is.data.frame"
0.00001         8   0.00000         1                                      "qr.resid"
0.00001         7   0.00000         4                                        "NCOL"
0.00000         6   0.00000         1                                          "fam"
0.00000         2   0.00000         1                                            "bc1"
0.00000         1   0.00000         0                                              "mean"
0.00000         1   0.00000         0                                    "stopifnot"
0.00000         1   0.00000         1                                      "match.call"
0.00000         1   0.00000         0                                        "sys.call"
0.00000         1   0.00000         0                      "qr"
0.00002        21   0.00001         7      "rbind"
0.00001         7   0.00000         0        "rbind"
0.00001        11   0.00001         8      "save"
0.00001         8   0.00000         0        "close"
0.00001         8   0.00000         0      "print"
0.00001         7   0.00000         0      "cat"
0.00000         3   0.00000         2        "extrinsicValues"
0.00000         3   0.00000         1          "standardGeneric"
0.00000         1   0.00000         0            "loadMethod"
0.00000         2   0.00000         2        "distance"
0.00000         2   0.00000         0          "standardGeneric"
0.00000         2   0.00000         1        "startingStates"
0.00000         2   0.00000         0          "standardGeneric"
0.00000         1   0.00000         1            "loadMethod"
0.00000         1   0.00000         0              "loadMethod"
0.00001         7   0.00000         0      "mutateStates"
0.00001         7   0.00000         2        "standardGeneric"
0.00001         7   0.00000         2          "mutateStates"
0.00000         3   0.00000         1            "mutateState"
0.00000         1   0.00000         0              "match.arg"
0.00000         2   0.00000         0            "@<-"
0.00000         2   0.00000         0              "slot<-"
0.00000         2   0.00000         2                "checkSlotAssignment"
0.00000         1   0.00000         0                  "getClass"
0.00000         1   0.00000         0                  "elNamed"
0.00000         6   0.00000         0      "pnorm"
0.00000         4   0.00000         0      "pls"
0.00000         3   0.00000         0        "nearZeroVar"
0.00000         3   0.00000         0          "apply"
0.00000         3   0.00000         2            "FUN"
0.00000         3   0.00000         0              "table"
0.00000         1   0.00000         0                "factor"
0.00000         1   0.00000         0                  "sort.list"
0.00000         1   0.00000         0                    "match.arg"
0.00000         1   0.00000         0                      "eval"
0.00000         1   0.00000         1                        "deparse"
0.00000         1   0.00000         0                          ".deparseOpts"
0.00000         1   0.00000         0        "scale"
0.00000         1   0.00000         0          "scale.default"
0.00000         1   0.00000         1            "sweep"
0.00000         1   0.00000         0              "aperm"
0.00000         2   0.00000         0      "initializeStatesFromMatrices"
0.00000         2   0.00000         1        "standardGeneric"
0.00000         2   0.00000         0          "initializeStatesFromMatrices"
0.00000         1   0.00000         0            "@<-"
0.00000         1   0.00000         1              "slot<-"
0.00000         1   0.00000         0                "checkSlotAssignment"
0.00000         2   0.00000         0      "<Anonymous>"
0.00000         2   0.00000         1        "apply"
0.00000         2   0.00000         1          "FUN"
0.00000         1   0.00000         0            "table"
0.00000         2   0.00000         1      "distance"
0.00000         1   0.00000         0        "standardGeneric"
0.00000         2   0.00000         0      "save.image"
0.00000         1   0.00000         0      "startingStates"
0.00000         1   0.00000         0      "subset"
0.00000         1   0.00000         0        "subset.data.frame"
0.00000         1   0.00000         1          "["
0.00000         1   0.00000         0            "[.data.frame"
0.00000         1   0.00000         0      "sink.number"
0.00000         1   0.00000         1        "match.arg"
0.00000         1   0.00000         0          "eval"
0.00000         1   0.00000         0      "intrinsicValues"
0.00000         1   0.00000         0      "setWeight"
0.00000         1   0.00000         0        "standardGeneric"
0.00000         1   0.00000         0          "setWeight"
0.00000         1   0.00000         1            "@<-"
0.00000         1   0.00000         0              "slot<-"
0.00000         1   0.00000         0      "getId"
0.00000         1   0.00000         1    "dmvnormPseudoinv
0.00000         1   0.00000         0      "NCOL"
