   tot%      tot#     self%     self#  function
0.00007         1   0.00000         0                                                          "mahalanobis"
0.00007         1   0.00007         1                                                            "solve"
0.00007         1   0.00000         0                                                              "solve.default"
0.00007         1   0.00000         0                                                          "eigen"
0.00007         1   0.00000         0                                            "phylogMean"
0.00007         1   0.00000         0                                              "pseudoinverse"
0.00007         1   0.00000         0                                                "fast.svd"
0.00007         1   0.00007         1                                                  "positive.svd"
0.00007         1   0.00000         0                                                    "svd"
0.00134        19   0.00000         0      "boxcoxplsSummary"
0.00134        19   0.00000         0        "summaryStatsLong"
0.00134        19   0.00000         0          "fitContinuous.hacked"
0.00134        19   0.00000         0            "fitContinuousModel"
0.00120        17   0.00000         0              "try"
0.00120        17   0.00000         0                "tryCatch"
0.00120        17   0.00000         0                  "tryCatchList"
0.00120        17   0.00000         0                    "tryCatchOne"
0.00106        15   0.00000         0                      "doTryCatch"
0.00106        15   0.00000         0                        "optim"
0.00106        15   0.00007         1                          "<Anonymous>"
0.00106        15   0.00007         1                            "fn"
0.00056         8   0.00007         1                              "dmvnormPseudoinverse"
0.00028         4   0.00000         0                                "isSymmetric"
0.00028         4   0.00000         0                                  "isSymmetric.matrix"
0.00028         4   0.00000         0                                    "all.equal"
0.00028         4   0.00000         0                                      "all.equal.numeric"
0.00028         4   0.00007         1                                        "attr.all.equal"
0.00021         3   0.00000         0                                          "all.equal"
0.00021         3   0.00021         3                                            "all.equal.list"
0.00021         3   0.00000         0                                              "all.equal"
0.00007         1   0.00000         0                                          "mode"
0.00014         2   0.00000         0                                "mahalanobis"
0.00014         2   0.00000         0                                  "rowSums"
0.00014         2   0.00000         0                                    "is.data.frame"
0.00014         2   0.00000         0                                      "inherits"
0.00014         2   0.00000         0                                        "pseudoinverse"
0.00014         2   0.00000         0                                          "fast.svd"
0.00014         2   0.00014         2                                            "positive.svd"
0.00014         2   0.00000         0                                              "svd"
0.00007         1   0.00000         0                                "eigen"
0.00035         5   0.00000         0                              "phylogMean"
0.00035         5   0.00000         0                                "try"
0.00035         5   0.00000         0                                  "tryCatch"
0.00035         5   0.00000         0                                    "tryCatchList"
0.00035         5   0.00000         0                                      "tryCatchOne"
0.00035         5   0.00014         2                                        "doTryCatch"
0.00035         5   0.00021         3                                          "solve"
0.00021         3   0.00000         0                                            "solve.default"
0.00007         1   0.00000         0                              "ouMatrix"
0.00007         1   0.00000         0                                "diag"
0.00007         1   0.00000         0                                  "sapply"
0.00007         1   0.00000         0                                    "unique"
0.00007         1   0.00007         1                                      "unlist"
0.00007         1   0.00000         0                                        "lapply"
0.00014         2   0.00014         2                      "<Anonymous>"
0.00014         2   0.00000         0                        "deparse"
0.00014         2   0.00000         0              "nlm"
0.00014         2   0.00000         0                "<Anonymous>"
0.00014         2   0.00000         0                  "f"
0.00014         2   0.00000         0                    "try"
0.00014         2   0.00000         0                      "tryCatch"
0.00014         2   0.00000         0                        "tryCatchList"
0.00014         2   0.00000         0                          "tryCatchOne"
0.00014         2   0.00000         0                            "doTryCatch"
0.00014         2   0.00000         0                              "foo"
0.00014         2   0.00007         1                                "vcv.phylo"
0.00007         1   0.00000         0                                  "foo"
0.00007         1   0.00007         1                                    "foo"
0.00007         1   0.00000         0                                      "foo"
0.00007         1   0.00000         0                                  "reorder"
0.00028         4   0.00000         0      "try"
0.00028         4   0.00000         0        "tryCatch"
0.00028         4   0.00000         0          "tryCatchList"
0.00028         4   0.00000         0            "tryCatchOne"
0.00028         4   0.00000         0              "doTryCatch"
0.00028         4   0.00000         0                "powerTransform"
0.00028         4   0.00000         0                  "powerTransform.default"
0.00028         4   0.00000         0                    "estimateTransform"
0.00021         3   0.00000         0                      "optim"
0.00021         3   0.00000         0                        "<Anonymous>"
0.00021         3   0.00014         2                          "fn"
0.00021         3   0.00000         0                            "det"
0.00007         1   0.00000         0                              "determinant"
0.00007         1   0.00000         0                                "var"
0.00007         1   0.00000         0                                  "is.data.frame"
0.00007         1   0.00000         0                                    "inherits"
0.00007         1   0.00000         0                                      "qr.resid"
0.00007         1   0.00000         0                                        "NCOL"
0.00007         1   0.00007         1                                          "fam"
0.00007         1   0.00000         0                                            "bc1"
0.00007         1   0.00000         0                      "suppressWarnings"
0.00007         1   0.00000         0                        "withCallingHandlers"
0.00007         1   0.00000         0                          "optimize"
0.00007         1   0.00000         0                            "<Anonymous>"
0.00007         1   0.00000         0                              "f"
0.00007         1   0.00000         0                                "llik1d"
0.00007         1   0.00000         0                                  "var"
0.00007         1   0.00000         0                                    "is.data.frame"
0.00007         1   0.00000         0                                      "inherits"
0.00007         1   0.00000         0                                        "qr.resid"
0.00007         1   0.00000         0                                          "NCOL"
0.00007         1   0.00007         1                                            "fam"
0.00007         1   0.00000         0                                              "bc1"
0.00007         1   0.00000         0      "mutateStates"
0.00007         1   0.00000         0        "standardGeneric"
0.00007         1   0.00000         0          "mutateStates"
0.00007         1   0.00007         1            "@<-"
0.00007         1   0.00000         0              "slot<-"
0.00007         1   0.00000         0      "save"
