   tot%      tot#     self%     self#  function
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "!"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00036        15   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | "sweep"
0.00031        13   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | "aperm"
0.00029        12   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "order"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00026        11   0.00026        11  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "array"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "%%"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00164        69   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric"
0.00159        67   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric.matrix"
0.00159        67   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00159        67   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00148        62   0.00017         7  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00093        39   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00088        37   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.list"
0.00088        37   0.00040        17  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00043        18   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "any"
0.00038        16   0.00031        13  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.list"
0.00031        13   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.character"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "typeof"
0.00007         3   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00036        15   0.00036        15  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00036        15   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00019         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "order"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00007         3   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00074        31   0.00074        31  | | | | | | | | | | | | | | | | | | | | | | | | "eigen"
0.00043        18   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00031        13   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "rev"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | "NCOL"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "ncol"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | ".signalSimpleWarning"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "withRestarts"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "makeRestartList"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "makeRestart"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "structure"
0.00336       141   0.00017         7  | | | | | | | | | | | | | | | | | | | | | | | "phylogMean"
0.00314       132   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | "try"
0.00314       132   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatch"
0.00309       130   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.00309       130   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.00307       129   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.00305       128   0.00152        64  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.00274       115   0.00148        62  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.00093        39   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames<-"
0.00010         4   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "ifelse"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "is.na"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames<-"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "min"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames"
0.00031        13   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00017         7   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | "print"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "print.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "pseudoinverse"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "fast.svd"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "positive.svd"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "svd"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "La.svd"
0.00176        74   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | "dmvnorm"
0.00083        35   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | "mahalanobis"
0.00050        21   0.00033        14  | | | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.00050        21   0.00014         6  | | | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "ifelse"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "array"
0.00024        10   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | "sweep"
0.00017         7   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | | "aperm"
0.00017         7   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "order"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00012         5   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00045        19   0.00045        19  | | | | | | | | | | | | | | | | | | | | | | | | "eigen"
0.00031        13   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "rev"
0.00014         6   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00031        13   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric"
0.00029        12   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric.matrix"
0.00026        11   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00019         8   0.00019         8  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "data.class"
0.00019         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00100        42   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00083        35   0.00071        30  | | | | | | | | | | | | | | | | | | | | | | | | "sapply"
0.00059        25   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00021         9   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "unique"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00010         4   0.00010         4  | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00021         9   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | "ouMatrix"
0.00019         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00012         5   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | "sapply"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "unique"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "unique.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "diag<-"
0.00081        34   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | "Lnl.noise"
0.00067        28   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "dmvnorm"
0.00031        13   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | "mahalanobis"
0.00019         8   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.00019         8   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "colnames<-"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "rownames"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "sweep"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | "aperm"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "order"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00021         9   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric"
0.00021         9   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "isSymmetric.matrix"
0.00021         9   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00021         9   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00021         9   0.00019         8  | | | | | | | | | | | | | | | | | | | | | | | | | | | | "data.class"
0.00019         8   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00012         5   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | "eigen"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "rev"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00014         6   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | "diag"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | ">"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "array"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | "simpleError"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "structure"
0.00048        20   0.00005         2  | | | | | | | | | | | | | | | | | "phylogMean"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | "try"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | | "tryCatch"
0.00026        11   0.00000         0  | | | | | | | | | | | | | | | | | | | | "tryCatchList"
0.00026        11   0.00002         1  | | | | | | | | | | | | | | | | | | | | | "tryCatchOne"
0.00017         7   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "doTryCatch"
0.00014         6   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | "solve"
0.00012         5   0.00012         5  | | | | | | | | | | | | | | | | | | | | | | | | "solve.default"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "colnames<-"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00007         3   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | "<Anonymous>"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | "paste"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "conditionMessage"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "structure"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "strsplit"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | "simpleError"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "structure"
0.00010         4   0.00010         4  | | | | | | | | | | | | | | | | | | "print"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | | "print.default"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | "pseudoinverse"
0.00007         3   0.00002         1  | | | | | | | | | | | | | | | | | | | "fast.svd"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | "positive.svd"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | | | | | | | | "svd"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "t"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | "t"
0.00019         8   0.00000         0  | | | | | | | | | | | | | | | | | "dmvnormPseudoinverse"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | "isSymmetric"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | "isSymmetric.matrix"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "attr.all.equal"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.list"
0.00007         3   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.numeric"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal.list"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "all.equal"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | "mode"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "t"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | "mahalanobis"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "rowSums"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "is.data.frame"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "inherits"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "pseudoinverse"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "fast.svd"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "positive.svd"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "svd"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | | | | "La.svd"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "sweep"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "aperm"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "order"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | "unlist"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | "eigen"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | "diag"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | "sapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "unique"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | "ouMatrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | "diag"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | "sapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "unique"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | ".signalSimpleWarning"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | "withRestarts"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | "withOneRestart"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | "doWithOneRestart"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | "simpleWarning"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | "structure"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | "makeRestartList"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | "makeRestart"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | "structure"
0.00017         7   0.00002         1  | | | | | | | | | | | | | | "vcv.phylo"
0.00012         5   0.00000         0  | | | | | | | | | | | | | | | "foo"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | "foo"
0.00010         4   0.00010         4  | | | | | | | | | | | | | | | | | "foo"
0.00010         4   0.00000         0  | | | | | | | | | | | | | | | | | | "foo"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | "reorder"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | "reorder.phylo"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | "match.arg"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | "attr"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | "runif"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | "branching.times"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "+"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | "print"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | "print.default"
0.00007         3   0.00005         2  | | | | | | | | | | | | | "data.frame"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | "anyDuplicated"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | "anyDuplicated.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "make.names"
0.00002         1   0.00000         0  | | | | | | | | | | | | | "match.arg"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "eval"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | "deparse"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | ".deparseOpts"
0.00005         2   0.00000         0  | | | | | | | | | | | | "var"
0.00005         2   0.00000         0  | | | | | | | | | | | | | "as.matrix"
0.00005         2   0.00002         1  | | | | | | | | | | | | | | "as.matrix.data.frame"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | "levels"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | "as.list"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | "as.list.default"
0.00005         2   0.00005         2  | | | | | | | | | | | | "print"
0.00005         2   0.00000         0  | | | | | | | | | | | | | "print.default"
0.00012         5   0.00000         0  | | | | | | | | | | | "predict"
0.00012         5   0.00002         1  | | | | | | | | | | | | "predict.pls"
0.00005         2   0.00000         0  | | | | | | | | | | | | | "scale"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "scale.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | "sweep"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | "aperm"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | "order"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | "unlist"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | | | "lapply"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | "match.fun"
0.00005         2   0.00005         2  | | | | | | | | | | | | | "solve"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "solve.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "t"
0.00002         1   0.00000         0  | | | | | | | | | | | | | "as.matrix"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | "scale"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | "scale.default"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | "sweep"
0.00002         1   0.00002         1  | | | | | | | | | | | | | | | | | "aperm"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | "order"
0.00002         1   0.00000         0  | | | | | "@<-"
0.00002         1   0.00002         1  | | | | | | "slot<-"
0.00002         1   0.00000         0  | | | | | | | "checkSlotAssignment"
0.03120      1311   0.00000         0  | | "%dopar%"
0.03120      1311   0.00000         0  | | | "<Anonymous>"
0.03120      1311   0.00000         0  | | | | "tryCatch"
0.03120      1311   0.00000         0  | | | | | "tryCatchList"
0.03120      1311   0.00000         0  | | | | | | "tryCatchOne"
0.03120      1311   0.00000         0  | | | | | | | "doTryCatch"
0.03120      1311   0.00000         0  | | | | | | | | "tryCatch"
0.03120      1311   0.00000         0  | | | | | | | | | "tryCatchList"
0.03120      1311   0.00000         0  | | | | | | | | | | "tryCatchOne"
0.03120      1311   0.00000         0  | | | | | | | | | | | "doTryCatch"
0.03120      1311   0.00000         0  | | | | | | | | | | | | "eval"
0.03120      1311   0.00000         0  | | | | | | | | | | | | | "eval"
0.03120      1311   0.00000         0  | | | | | | | | | | | | | | "simulateData"
0.03120      1311   0.00000         0  | | | | | | | | | | | | | | | "summaryStatsLong"
0.02720      1143   0.00033        14  | | | | | | | | | | | | | | | | "convertTaxonFrameToGeigerData"
0.02720      1143   0.00961       404  | | | | | | | | | | | | | | | | | "doSimulation"
0.00876       368   0.00017         7  | | | | | | | | | | | | | | | | | | "intrinsicFn"
0.00055        23   0.00002         1  | | | | | | | | | | | | | | | | | | | "rnorm"
0.00038        16   0.00002         1  | | | | | | | | | | | | | | | | | | | | "states"
0.00036        15   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00033        14   0.00010         4  | | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00033        14   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00024        10   0.00024        10  | | | | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00024        10   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00497       209   0.00000         0  | | | | | | | | | | | | | | | | | | "timeSinceSpeciation<-"
0.00497       209   0.00000         0  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00490       206   0.00005         2  | | | | | | | | | | | | | | | | | | | | "timeSinceSpeciation<-"
0.00490       206   0.00002         1  | | | | | | | | | | | | | | | | | | | | | "@<-"
0.00485       204   0.00462       194  | | | | | | | | | | | | | | | | | | | | | | "slot<-"
0.00483       203   0.00007         3  | | | | | | | | | | | | | | | | | | | | | | | "checkSlotAssignment"
0.00012         5   0.00010         4  | | | | | | | | | | | | | | | | | | | | | | | | "elNamed"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "match"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | "el"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | "getClass"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | | | | ".getClassFromCache"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | | | ".Call"
0.00002         1   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | | ".identC"
0.00007         3   0.00002         1  | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00007         3   0.00000         0  | | | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00005         2   0.00005         2  | | | | | | | | | | | | | | | | | | | | | | "loadMethod"
0.00005         2   0.00000         0  | | | | | | | | | | | | | | | | | | | | | | | "assign"
0.00440       185   0.00000         0  | | | | | | | | | | | | | | | | | | "states<-"
0.00440       185   0.00005         2  | | | | | | | | | | | | | | | | | | | "standardGeneric"
0.00419       176   0.00007         3  | | | | | | | | | | | | | | | | | | | | "states<-"
0.00414       174   0.00005         2  | | | | | | | | | | | | | | | | | | | | | "@<-"
