   tot%      tot#     self%     self#  function
0.00038        16   0.00002         1                                        "rnorm"
0.00036        15   0.00000         0                                          "states"
0.00033        14   0.00010         4                                            "standardGeneric"
0.00033        14   0.00000         0                                              "loadMethod"
0.00024        10   0.00024        10                                                "standardGeneric"
0.00024        10   0.00000         0                                                  "loadMethod"
0.00029        12   0.00002         1                                      "matrix"
0.00024        10   0.00000         0                                        "states"
0.00021         9   0.00012         5                                          "standardGeneric"
0.00021         9   0.00002         1                                            "loadMethod"
0.00010         4   0.00007         3                                              "standardGeneric"
0.00007         3   0.00000         0                                                "loadMethod"
0.00014         6   0.00000         0                                      "timeSinceSpeciation"
0.00010         4   0.00005         2                                        "standardGeneric"
0.00010         4   0.00002         1                                          "loadMethod"
0.00005         2   0.00002         1                                            "standardGeneric"
0.00002         1   0.00000         0                                              "loadMethod"
0.00012         5   0.00002         1                                      "extrinsicFn"
0.00012         5   0.00000         0                                        "states"
0.00010         4   0.00002         1                                          "standardGeneric"
0.00010         4   0.00000         0                                            "loadMethod"
0.00007         3   0.00007         3                                              "standardGeneric"
0.00007         3   0.00000         0                                                "loadMethod"
0.00005         2   0.00000         0                                      "nextstates"
0.00005         2   0.00005         2                                        "standardGeneric"
0.00005         2   0.00000         0                                          "loadMethod"
0.00400       168   0.00002         1                                  "fitContinuous.hacked"
0.00395       166   0.00000         0                                    "fitContinuousModel"
0.00343       144   0.00000         0                                      "try"
0.00343       144   0.00000         0                                        "tryCatch"
0.00343       144   0.00017         7                                          "tryCatchList"
0.00343       144   0.00017         7                                            "tryCatchOne"
0.00300       126   0.00000         0                                              "doTryCatch"
0.00300       126   0.00000         0                                                "optim"
0.00300       126   0.00021         9                                                  "<Anonymous>"
0.00300       126   0.00017         7                                                    "fn"
0.00124        52   0.00017         7                                                      "dmvnormPseudoinverse"
0.00062        26   0.00000         0                                                        "isSymmetric"
0.00062        26   0.00000         0                                                          "isSymmetric.matrix"
0.00062        26   0.00000         0                                                            "all.equal"
0.00062        26   0.00002         1                                                              "all.equal.numeric"
0.00062        26   0.00012         5                                                                "attr.all.equal"
0.00040        17   0.00000         0                                                                  "all.equal"
0.00040        17   0.00017         7                                                                    "all.equal.list"
0.00038        16   0.00019         8                                                                      "all.equal"
0.00021         9   0.00000         0                                                                        "all.equal.list"
0.00002         1   0.00000         0                                                                          "all.equal"
0.00002         1   0.00002         1                                                                            "all.equal.character"
0.00002         1   0.00000         0                                                                              "data.class"
0.00002         1   0.00000         0                                                                      "attr.all.equal"
0.00002         1   0.00000         0                                                                        "all.equal.character"
0.00002         1   0.00002         1                                                                          "data.class"
0.00002         1   0.00000         0                                                                            "mode"
0.00012         5   0.00000         0                                                                  "mode"
0.00007         3   0.00000         0                                                                  "order"
0.00007         3   0.00007         3                                                                    "unlist"
0.00007         3   0.00000         0                                                                      "lapply"
0.00043        18   0.00005         2                                                        "mahalanobis"
0.00031        13   0.00000         0                                                          "rowSums"
0.00031        13   0.00000         0                                                            "is.data.frame"
0.00031        13   0.00000         0                                                              "inherits"
0.00031        13   0.00000         0                                                                "pseudoinverse"
0.00031        13   0.00000         0                                                                  "fast.svd"
0.00031        13   0.00029        12                                                                    "positive.svd"
0.00031        13   0.00002         1                                                                      "svd"
0.00002         1   0.00000         0                                                                        "La.svd"
0.00007         3   0.00002         1                                                          "sweep"
0.00002         1   0.00000         0                                                            "aperm"
0.00012         5   0.00000         0                                                        "eigen"
0.00100        42   0.00000         0                                                      "phylogMean"
0.00098        41   0.00000         0                                                        "try"
0.00098        41   0.00002         1                                                          "tryCatch"
0.00098        41   0.00000         0                                                            "tryCatchList"
0.00095        40   0.00007         3                                                              "tryCatchOne"
0.00095        40   0.00052        22                                                                "doTryCatch"
0.00088        37   0.00036        15                                                                  "solve"
0.00036        15   0.00000         0                                                                    "solve.default"
0.00033        14   0.00002         1                                                      "ouMatrix"
0.00029        12   0.00021         9                                                        "diag"
0.00026        11   0.00002         1                                                          "sapply"
0.00002         1   0.00000         0                                                            "unique"
0.00002         1   0.00002         1                                                              "unlist"
0.00002         1   0.00000         0                                                                "lapply"
0.00002         1   0.00000         0                                                            "lapply"
0.00021         9   0.00012         5                                                      "diag"
0.00019         8   0.00002         1                                                        "sapply"
0.00007         3   0.00000         0                                                          "unique"
0.00005         2   0.00005         2                                                            "unlist"
0.00005         2   0.00000         0                                                              "lapply"
0.00021         9   0.00005         2                                              "<Anonymous>"
0.00007         3   0.00000         0                                                "deparse"
0.00005         2   0.00005         2                                                  "%in%"
0.00005         2   0.00000         0                                                    "match"
0.00002         1   0.00000         0                                                "paste"
0.00005         2   0.00000         0                                              "simpleError"
0.00052        22   0.00002         1                                      "nlm"
0.00050        21   0.00000         0                                        "<Anonymous>"
0.00048        20   0.00000         0                                          "f"
0.00048        20   0.00000         0                                            "try"
0.00048        20   0.00000         0                                              "tryCatch"
0.00048        20   0.00000         0                                                "tryCatchList"
0.00048        20   0.00002         1                                                  "tryCatchOne"
0.00045        19   0.00000         0                                                    "doTryCatch"
0.00045        19   0.00000         0                                                      "foo"
0.00014         6   0.00007         3                                                        "vcv.phylo"
0.00014         6   0.00000         0                                                          "foo"
0.00007         3   0.00005         2                                                            "foo"
0.00007         3   0.00002         1                                                              "foo"
0.00002         1   0.00000         0                                                                "foo"
0.00010         4   0.00000         0                                                        "deltaTree"
0.00010         4   0.00000         0                                                          "rescaleTree"
0.00010         4   0.00002         1                                                            "diag"
0.00010         4   0.00000         0                                                              "vcv.phylo"
0.00007         3   0.00000         0                                                                "foo"
0.00007         3   0.00005         2                                                                  "foo"
0.00007         3   0.00002         1                                                                    "foo"
0.00002         1   0.00000         0                                                                      "foo"
0.00010         4   0.00000         0                                                        "dmvnormPseudoinverse"
0.00007         3   0.00000         0                                                          "mahalanobis"
0.00005         2   0.00000         0                                                            "rowSums"
0.00005         2   0.00000         0                                                              "is.data.frame"
0.00005         2   0.00000         0                                                                "inherits"
0.00005         2   0.00000         0                                                                  "pseudoinverse"
0.00005         2   0.00002         1                                                                    "fast.svd"
0.00005         2   0.00002         1                                                                      "positive.svd"
0.00002         1   0.00000         0                                                                        "svd"
0.00002         1   0.00000         0                                                            "sweep"
0.00002         1   0.00000         0                                                              "aperm"
0.00002         1   0.00000         0                                                                "order"
0.00002         1   0.00002         1                                                                  "unlist"
0.00002         1   0.00000         0                                                                    "lapply"
0.00002         1   0.00000         0                                                          "isSymmetric"
0.00002         1   0.00000         0                                                            "isSymmetric.matrix"
0.00002         1   0.00000         0                                                              "all.equal"
0.00002         1   0.00000         0                                                                "all.equal.numeric"
0.00002         1   0.00000         0                                                                  "attr.all.equal"
0.00002         1   0.00000         0                                                                    "all.equal"
0.00002         1   0.00000         0                                                                      "all.equal.list"
0.00002         1   0.00002         1                                                                        "all.equal"
0.00002         1   0.00000         0                                                                          "all.equal.list"
0.00005         2   0.00002         1                                                        "dmvnorm"
0.00005         2   0.00000         0                                                          "mahalanobis"
0.00002         1   0.00000         0                                                            "sweep"
0.00002         1   0.00000         0                                                              "aperm"
0.00002         1   0.00000         0                                                                "order"
0.00002         1   0.00002         1                                                                  "unlist"
0.00002         1   0.00000         0                                                                    "lapply"
0.00005         2   0.00000         0                                                        "phylogMean"
0.00005         2   0.00000         0                                                          "try"
0.00005         2   0.00000         0                                                            "tryCatch"
0.00005         2   0.00000         0                                                              "tryCatchList"
0.00005         2   0.00000         0                                                                "tryCatchOne"
0.00005         2   0.00000         0                                                                  "doTryCatch"
0.00005         2   0.00005         2                                                                    "solve"
0.00005         2   0.00000         0                                                                      "solve.default"
0.00002         1   0.00000         0                                                        "ouMatrix"
0.00002         1   0.00002         1                                                          "diag"
0.00002         1   0.00000         0                                                            "sapply"
0.00002         1   0.00000         0                                                    "simpleError"
0.00002         1   0.00000         0                                        ".signalSimpleWarning"
0.00002         1   0.00000         0                                          "withRestarts"
0.00002         1   0.00002         1                                            "makeRestartList"
0.00002         1   0.00000         0                                              "makeRestart"
0.00002         1   0.00000         0                                    "data.frame"
0.00064        27   0.00000         0      "boxcoxplsSummary"
0.00064        27   0.00000         0        "summaryStatsLong"
0.00064        27   0.00000         0          "fitContinuous.hacked"
0.00064        27   0.00000         0            "fitContinuousModel"
0.00057        24   0.00000         0              "try"
0.00057        24   0.00000         0                "tryCatch"
0.00057        24   0.00000         0                  "tryCatchList"
0.00057        24   0.00002         1                    "tryCatchOne"
0.00055        23   0.00000         0                      "doTryCatch"
0.00055        23   0.00000         0                        "optim"
0.00055        23   0.00002         1                          "<Anonymous>"
0.00055        23   0.00002         1                            "fn"
0.00031        13   0.00005         2                              "dmvnormPseudoinverse"
0.00014         6   0.00000         0                                "isSymmetric"
0.00014         6   0.00000         0                                  "isSymmetric.matrix"
0.00014         6   0.00000         0                                    "all.equal"
0.00014         6   0.00000         0                                      "all.equal.numeric"
0.00014         6   0.00005         2                                        "attr.all.equal"
0.00005         2   0.00000         0                                          "mode"
0.00005         2   0.00000         0                                          "all.equal"
0.00005         2   0.00002         1                                            "all.equal.list"
0.00005         2   0.00002         1                                              "all.equal"
0.00002         1   0.00000         0                                                "all.equal.list"
0.00005         2   0.00000         0                                          "order"
0.00005         2   0.00005         2                                            "unlist"
0.00005         2   0.00000         0                                              "lapply"
0.00012         5   0.00000         0                                "mahalanobis"
0.00010         4   0.00000         0                                  "rowSums"
0.00010         4   0.00000         0                                    "is.data.frame"
0.00010         4   0.00000         0                                      "inherits"
0.00010         4   0.00000         0                                        "pseudoinverse"
0.00010         4   0.00000         0                                          "fast.svd"
0.00010         4   0.00007         3                                            "positive.svd"
0.00010         4   0.00002         1                                              "svd"
0.00002         1   0.00000         0                                                "La.svd"
0.00002         1   0.00000         0                                  "sweep"
0.00002         1   0.00000         0                                    "aperm"
0.00002         1   0.00000         0                                      "order"
0.00002         1   0.00002         1                                        "unlist"
0.00002         1   0.00000         0                                          "lapply"
0.00005         2   0.00000         0                                "eigen"
0.00019         8   0.00000         0                              "phylogMean"
0.00019         8   0.00000         0                                "try"
0.00019         8   0.00000         0                                  "tryCatch"
0.00019         8   0.00000         0                                    "tryCatchList"
0.00019         8   0.00002         1                                      "tryCatchOne"
0.00019         8   0.00005         2                                        "doTryCatch"
0.00017         7   0.00012         5                                          "solve"
0.00012         5   0.00000         0                                            "solve.default"
0.00002         1   0.00000         0                              "ouMatrix"
0.00002         1   0.00000         0                      "simpleError"
0.00007         3   0.00000         0              "nlm"
0.00007         3   0.00000         0                "<Anonymous>"
0.00007         3   0.00000         0                  "f"
0.00007         3   0.00000         0                    "try"
0.00007         3   0.00000         0                      "tryCatch"
0.00007         3   0.00000         0                        "tryCatchList"
0.00007         3   0.00000         0                          "tryCatchOne"
0.00007         3   0.00002         1                            "doTryCatch"
0.00007         3   0.00000         0                              "foo"
0.00005         2   0.00000         0                                "dmvnormPseudoinverse"
0.00002         1   0.00000         0                                  "mahalanobis"
0.00002         1   0.00000         0                                    "rowSums"
0.00002         1   0.00000         0                                      "is.data.frame"
0.00002         1   0.00000         0                                        "inherits"
0.00002         1   0.00000         0                                          "pseudoinverse"
0.00002         1   0.00000         0                                            "fast.svd"
0.00002         1   0.00002         1                                              "positive.svd"
0.00002         1   0.00000         0                                                "svd"
0.00002         1   0.00000         0                                  "isSymmetric"
0.00002         1   0.00000         0                                    "isSymmetric.matrix"
0.00002         1   0.00000         0                                      "all.equal"
0.00002         1   0.00000         0                                        "all.equal.numeric"
0.00002         1   0.00002         1                                          "attr.all.equal"
0.00002         1   0.00000         0                                            "mode"
0.00012         5   0.00000         0      "try"
0.00012         5   0.00000         0        "tryCatch"
0.00012         5   0.00000         0          "tryCatchList"
0.00012         5   0.00000         0            "tryCatchOne"
0.00012         5   0.00000         0              "doTryCatch"
0.00012         5   0.00000         0                "powerTransform"
0.00012         5   0.00000         0                  "powerTransform.default"
0.00012         5   0.00000         0                    "estimateTransform"
0.00012         5   0.00000         0                      "optim"
0.00012         5   0.00000         0                        "<Anonymous>"
0.00012         5   0.00010         4                          "fn"
0.00012         5   0.00002         1                            "det"
0.00002         1   0.00000         0                              "determinant"
0.00005         2   0.00002         1      "save"
0.00002         1   0.00000         0        "close"
0.00005         2   0.00000         0      ".signalSimpleWarning"
0.00005         2   0.00000         0        "withRestarts"
0.00005         2   0.00005         2          "makeRestartList"
0.00005         2   0.00000         0            "makeRestart"
0.00002         1   0.00000         0      "rbind"
0.00002         1   0.00002         1        "rbind"
0.00002         1   0.00000         0          "sapply"
0.00002         1   0.00000         0      "new"
0.00002         1   0.00000         0        "initialize"
0.00002         1   0.00002         1          "standardGeneric"
0.00002         1   0.00000         0            "initialize"
